16042.343383664556	-4902.325947933847	-15293.313554122964
16065.090580456239	-4898.063189917286	-15284.171706377763
16087.936337393547	-4893.779130050576	-15274.874780682272
16110.845134792755	-4889.479476240532	-15265.476677617075
16133.80385895977	-4885.137151347666	-15256.001295157745
16156.824192195467	-4880.768325585038	-15246.445869910138
16179.942401890965	-4876.378234505279	-15236.732860341801
16203.070060494325	-4871.959729885652	-15226.964636284949
16226.257843980704	-4867.503773201195	-15217.137027350715
16249.49636450924	-4863.02734444503	-15207.186249392335
16272.842092755285	-4858.523824555731	-15197.117180408002
16296.191358621485	-4854.000737756232	-15186.960295878365
16319.594548493236	-4849.437685937908	-15176.732500326043
16343.104578119646	-4844.847516062402	-15166.384699736005
16366.6170861133	-4840.238080248493	-15155.94841868388
16390.235199593677	-4835.59889345699	-15145.37747470728
16413.88834046639	-4830.9313776126555	-15134.726781733207
16437.600667955307	-4826.2377604481835	-15123.991035691966
16461.365461428155	-4821.512840048794	-15113.146345091667
16485.18338445159	-4816.7593225179435	-15102.20589472566
16509.058940287345	-4811.977130337627	-15091.16548992842
16532.987393381147	-4807.177807353078	-15080.00698343846
16556.972773875143	-4802.338502772745	-15068.769185952444
16581.02097756524	-4797.484604501131	-15057.418548783215
16605.11537538853	-4792.599788249809	-15045.960225190476
16629.261432151787	-4787.6866436554	-15034.403699905677
16653.463678740634	-4782.745074297178	-15022.744681675666
16677.71710794166	-4777.775256067282	-15010.986638227017
16702.02614701315	-4772.7886471779475	-14999.10394015404
16726.39074327134	-4767.762183224292	-14987.138783589795
16750.80559117805	-4762.719198797289	-14975.052111197996
16775.270802108498	-4757.63654900921	-14962.886055798068
16799.790473228848	-4752.537356993141	-14950.593766012042
16824.364571352693	-4747.410051936129	-14938.19604848253
16848.983202333013	-4742.25501187234	-14925.700540528605
16873.660581459255	-4737.071775590334	-14913.094745166438
16898.386803926718	-4731.860726415911	-14900.386319972082
16923.16106857396	-4726.633684192231	-14887.553854268624
16947.98297298973	-4721.36451041166	-14874.625035646955
16972.8582839904	-4716.081979626221	-14861.581360029204
16997.78681240653	-4710.759852478658	-14848.450355060833
17022.762131406278	-4705.422019249249	-14835.193856889038
17047.789465020353	-4700.056519679522	-14821.828274959527
17072.857569566826	-4694.661131046281	-14808.34746318265
17097.98323280633	-4689.240647118308	-14794.766671503225
17123.154309320536	-4683.804798971523	-14781.059027361258
17148.372277568502	-4678.32976880562	-14767.265731403768
17173.634714368014	-4672.824866437081	-14753.351417708403
17198.952642410473	-4667.307069030477	-14739.314848840619
17224.315664058868	-4661.762221418919	-14725.17072932545
17249.71838236314	-4656.175881607324	-14710.929367722305
17275.17565884651	-4650.576862306929	-14696.564680887432
17300.67715238776	-4644.9509676116595	-14682.091328799188
17326.216265255094	-4639.295828567121	-14667.499029716193
17351.810212482218	-4633.616128856107	-14652.802874456094
17377.444726214824	-4627.919229685456	-14637.962186299756
17403.12990305492	-4622.185974643258	-14623.041722253802
17428.849966489077	-4616.435941961342	-14607.980487687946
17454.62516775566	-4610.64937261574	-14592.834224530614
17480.43451352221	-4604.846200924374	-14577.546535055295
17506.296932455138	-4599.018833008891	-14562.152746436353
17532.195926577962	-4593.1504950447625	-14546.657344084177
17558.140850343334	-4587.270620894417	-14531.039414058047
17584.12502184265	-4581.361937714659	-14515.29442179652
17610.147832963008	-4575.4395396367045	-14499.416419562085
17636.223991387345	-4569.480899780485	-14483.450568185537
17662.33340098226	-4563.493938259771	-14467.361158192214
17688.480350699967	-4557.493528731002	-14451.137820722175
17714.67988616128	-4551.456998825459	-14434.825426236319
17740.909640957045	-4545.404828103497	-14418.36857200033
17767.18482307634	-4539.314261398966	-14401.811935898422
17793.497703532208	-4533.213266327116	-14385.134802344672
17819.85169364763	-4527.08382669136	-14368.322693732134
17846.243066605166	-4520.928982685644	-14351.394641534114
17872.671482958147	-4514.748810220956	-14334.350330034376
17899.136601534286	-4508.543385846247	-14317.189445582726
17925.649889264765	-4502.314792343342	-14299.916742313979
17952.1901061234	-4496.071377018355	-14282.497346062511
17978.77334950208	-4489.790006621504	-14264.975126412446
18005.384443492283	-4483.4966740707	-14247.320447571687
18032.043016791922	-4477.1651603763075	-14229.557295138751
18058.72865242993	-4470.821882978201	-14211.661164377738
18085.453545478937	-4464.453585469428	-14193.641370699072
18112.219957290105	-4458.04760629919	-14175.51685544531
18139.0122333768	-4451.630168511519	-14157.25862133884
18165.842714797458	-4445.187939253964	-14138.87574036922
18192.711051786686	-4438.720991385742	-14120.367861617253
18219.60673251349	-4432.230124382635	-14101.74475702536
18246.536731268814	-4425.727526050202	-14082.97696180493
18273.506289112294	-4419.187637654221	-14064.102334342248
18300.50718262955	-4412.623715234373	-14045.106530728504
18327.536097310593	-4406.0487258579715	-14025.970327544715
18354.591404083927	-4399.434759131633	-14006.721528354727
18381.686093891432	-4392.811810827901	-13987.336545521735
18408.810559747595	-4386.165205805645	-13967.82933675742
18435.967541840222	-4379.482079606265	-13948.218396324697
18463.15558428082	-4372.788015375956	-13928.460639765566
18490.365062623212	-4366.068325842667	-13908.569981895647
18517.610014068803	-4359.327562903735	-13888.565835666872
18544.88286158271	-4352.563583565751	-13868.438102767634
18572.181055532255	-4345.773859218352	-13848.171374752179
18599.513648354376	-4338.96331283274	-13827.790333483936
18626.87471060746	-4332.142479744211	-13807.26109321991
18654.25815538518	-4325.283529612422	-13786.615846510118
18681.674911558974	-4318.404013584385	-13765.855482495857
18709.113736670544	-4311.514947803118	-13744.951653042297
18736.578963404965	-4304.587584976724	-13723.92549982058
18764.072795071195	-4297.653075539478	-13702.76525122184
18791.58715537706	-4290.680855950764	-13681.487532039713
18819.12929739366	-4283.701703323248	-13660.07533344206
18846.692624458818	-4276.697779049643	-13638.521522074065
18874.28659520621	-4269.673939198667	-13616.850912881846
18901.900918465213	-4262.6255195409185	-13595.038162712844
18929.539994606766	-4255.5578104851165	-13573.113717036194
18957.198581791487	-4248.465721947685	-13551.046655454044
18984.878688258912	-4241.351947917948	-13528.852102086492
19012.587550005574	-4234.218716120107	-13506.53957390689
19040.314653136942	-4227.0614030326105	-13484.083694741317
19068.06206483004	-4219.882697333824	-13461.499642296667
19095.833005153145	-4212.698160685199	-13438.779324318313
19123.619796031948	-4205.476981904551	-13415.938349689808
19151.42666551252	-4198.247619892069	-13392.94531410708
19179.25632922188	-4190.9839003827365	-13369.840794315143
19207.10782113173	-4183.714788844999	-13346.599340138015
19234.978738690945	-4176.408917591031	-13323.230373033724
19262.857633403433	-4169.09627901036	-13299.720327523686
19290.758630106568	-4161.762600659528	-13276.074698371174
19318.680544343428	-4154.395001526902	-13252.316326398526
19346.622138415627	-4147.022567936015	-13228.420257245809
19374.576699713263	-4139.627325516019	-13204.378293007732
19402.546541793705	-4132.21193822568	-13180.205819483353
19430.531244757723	-4124.776511804749	-13155.9026622507
19458.5303877396	-4117.321152403848	-13131.468649675784
19486.543548922265	-4109.845966579594	-13106.903612920936
19514.575461694385	-4102.350549812771	-13082.20132430678
19542.615866709264	-4094.8490932871487	-13057.350882004706
19570.673661701767	-4087.3145619588636	-13032.385692467644
19598.743777993255	-4079.760628619417	-13007.28878773254
19626.825789024442	-4072.1874018234266	-12982.06001301223
19654.91959901156	-4064.608095639938	-12956.676505976318
19683.021051507054	-4056.9940976826074	-12931.167833721458
19711.13637908327	-4049.3767838508493	-12905.51992438667
19739.266744720986	-4041.7269650301077	-12879.755994898374
19767.407046389588	-4034.0715402560922	-12853.836842247945
19795.5564408771	-4026.3843402365333	-12827.807518910002
19823.71483595201	-4018.6917753298385	-12801.622767098712
19851.873289596802	-4010.978854155811	-12775.295547572547
19880.053091428883	-4003.2358787746007	-12748.860810013184
19908.240483727976	-3995.4878964451404	-12722.270314767204
19936.421412690102	-3987.7204591317836	-12695.543353513995
19964.62249550508	-3979.9364613174675	-12668.685965624332
19992.829779904725	-3972.1346205423274	-12641.694938467994
20021.039643327986	-3964.2993388634172	-12614.576547467363
20049.258028788947	-3956.4621466108465	-12587.317856677668
20077.481301825996	-3948.6074519228073	-12559.925193514096
20105.705633775433	-3940.732896249538	-12532.382535733897
20133.937339144042	-3932.8435426660194	-12504.72160423715
